Title,Authors,Journal,ISSN,Year,Published,E-published,Volume,Issue,Pages,DOI,PMID,Labels,Qualifiers,IUID,URL,DOI URL,PubMed URL,QC
Coronary heart disease in systemic lupus erythematosus is associated with interferon regulatory factor-8 gene variants.,"Leonard D, Svenungsson E, Sandling JK, Berggren O, Jönsen A, Bengtsson C, Wang C, Jensen-Urstad K, Granstam SO, Bengtsson AA, Gustafsson JT, Gunnarsson I, Rantapää-Dahlqvist S, Nordmark G, Eloranta ML, Syvänen AC, Rönnblom L",Circ Cardiovasc Genet,1942-3268,2013,2013-06-00,2013-05-11,6,3,255-263,10.1161/CIRCGENETICS.113.000044,23661672,"NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure",,2e1c8dcca9af48ef929ced291f139685,https://publications.scilifelab.se/publication/2e1c8dcca9af48ef929ced291f139685,https://doi.org/10.1161/CIRCGENETICS.113.000044,https://www.ncbi.nlm.nih.gov/pubmed/23661672,
A significant fraction of 21-nucleotide small RNA originates from phased degradation of resistance genes in several perennial species.,"Källman T, Chen J, Gyllenstrand N, Lagercrantz U",Plant Physiol.,1532-2548,2013,2013-06-00,2013-04-13,162,2,741-754,10.1104/pp.113.214643,23580593,"NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure",,335fdcd40a9747538176a8109141ebe6,https://publications.scilifelab.se/publication/335fdcd40a9747538176a8109141ebe6,https://doi.org/10.1104/pp.113.214643,https://www.ncbi.nlm.nih.gov/pubmed/23580593,
Initial quantitative proteomic map of 28 mouse tissues using the SILAC mouse.,"Geiger T, Velic A, Macek B, Lundberg E, Kampf C, Nagaraj N, Uhlen M, Cox J, Mann M",Mol. Cell Proteomics,1535-9484,2013,2013-06-00,2013-02-26,12,6,1709-1722,10.1074/mcp.M112.024919,23436904,"Cell Profiling, Tissue Profiling",,38deb04ab67148e9bfa7ba2cd6bbf4eb,https://publications.scilifelab.se/publication/38deb04ab67148e9bfa7ba2cd6bbf4eb,https://doi.org/10.1074/mcp.M112.024919,https://www.ncbi.nlm.nih.gov/pubmed/23436904,
The value of selected in vitro and in silico methods to predict acute oral toxicity in a regulatory context: results from the European Project ACuteTox.,"Prieto P, Kinsner-Ovaskainen A, Stanzel S, Albella B, Artursson P, Campillo N, Cecchelli R, Cerrato L, Díaz L, Di Consiglio E, Guerra A, Gombau L, Herrera G, Honegger P, Landry C, O'Connor JE, Páez JA, Quintas G, Svensson R, Turco L, Zurich MG, Zurbano MJ, Kopp-Schneider A",Toxicol In Vitro,1879-3177,2013,2013-06-00,2012-08-28,27,4,1357-1376,10.1016/j.tiv.2012.07.013,22922246,Chemical Biology Consortium Sweden (CBCS),Collaborative,4bcd1d13ed9344d1b516e49f5d255f69,https://publications.scilifelab.se/publication/4bcd1d13ed9344d1b516e49f5d255f69,https://doi.org/10.1016/j.tiv.2012.07.013,https://www.ncbi.nlm.nih.gov/pubmed/22922246,
Solid-phase proximity ligation assays for individual or parallel protein analyses with readout via real-time PCR or sequencing.,"Nong RY, Wu D, Yan J, Hammond M, Gu GJ, Kamali-Moghaddam M, Landegren U, Darmanis S",Nat Protoc,1750-2799,2013,2013-06-00,2013-05-30,8,6,1234-1248,10.1038/nprot.2013.070,23722261,PLA and Single Cell Proteomics,,71aecea2405c40f2beded48c38cb5532,https://publications.scilifelab.se/publication/71aecea2405c40f2beded48c38cb5532,https://doi.org/10.1038/nprot.2013.070,https://www.ncbi.nlm.nih.gov/pubmed/23722261,
Contribution of IKBKE and IFIH1 gene variants to SLE susceptibility.,"Wang C, Ahlford A, Laxman N, Nordmark G, Eloranta ML, Gunnarsson I, Svenungsson E, Padyukov L, Sturfelt G, Jönsen A, Bengtsson AA, Truedsson L, Rantapää-Dahlqvist S, Sjöwall C, Sandling JK, Rönnblom L, Syvänen AC",Genes Immun.,1476-5470,2013,2013-06-00,2013-03-29,14,4,217-222,10.1038/gene.2013.9,23535865,"NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure",,803765ea306c4adb91b9b63b6c26996c,https://publications.scilifelab.se/publication/803765ea306c4adb91b9b63b6c26996c,https://doi.org/10.1038/gene.2013.9,https://www.ncbi.nlm.nih.gov/pubmed/23535865,
Stepping-stone expansion and habitat loss explain a peculiar genetic structure and distribution of a forest insect.,"Cassel-Lundhagen A, Ronnås C, Battisti A, Wallén J, Larsson S",Mol. Ecol.,1365-294X,2013,2013-06-00,2013-05-31,22,12,3362-3375,10.1111/mec.12313,23718200,"NGI Uppsala (Uppsala Genome Center), National Genomics Infrastructure",,89526e500465447fb04d28118f5ed164,https://publications.scilifelab.se/publication/89526e500465447fb04d28118f5ed164,https://doi.org/10.1111/mec.12313,https://www.ncbi.nlm.nih.gov/pubmed/23718200,
Sortilin receptor 1 predicts longitudinal cognitive change.,"Reynolds CA, Zavala C, Gatz M, Vie L, Johansson B, Malmberg B, Ingelsson E, Prince JA, Pedersen NL",Neurobiol. Aging,1558-1497,2013,2013-06-00,2013-01-16,34,6,1710.e11-1710.e18,10.1016/j.neurobiolaging.2012.12.006,23318115,"NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure","Service, Service",8dddcf2bd4784bea8b3e82160f2f9e4c,https://publications.scilifelab.se/publication/8dddcf2bd4784bea8b3e82160f2f9e4c,https://doi.org/10.1016/j.neurobiolaging.2012.12.006,https://www.ncbi.nlm.nih.gov/pubmed/23318115,
Gambogic acid is cytotoxic to cancer cells through inhibition of the ubiquitin-proteasome system.,"Felth J, Lesiak-Mieczkowska K, D'Arcy P, Haglund C, Gullbo J, Larsson R, Linder S, Bohlin L, Fryknäs M, Rickardson L",Invest New Drugs,1573-0646,2013,2013-06-00,2012-11-28,31,3,587-598,10.1007/s10637-012-9902-y,23179339,Array and Analysis Facility,,8fafa408f1fa4183a437402e9e8dbb47,https://publications.scilifelab.se/publication/8fafa408f1fa4183a437402e9e8dbb47,https://doi.org/10.1007/s10637-012-9902-y,https://www.ncbi.nlm.nih.gov/pubmed/23179339,
Exome sequencing in diagnostic evaluation of colorectal cancer predisposition in young patients.,"Tanskanen T, Gylfe AE, Katainen R, Taipale M, Renkonen-Sinisalo L, Mecklin JP, Järvinen H, Tuupanen S, Kilpivaara O, Vahteristo P, Aaltonen LA",Scand. J. Gastroenterol.,1502-7708,2013,2013-06-00,2013-04-03,48,6,672-678,10.3109/00365521.2013.783102,23544471,Karolinska High Throughput Center (KHTC),,a545c6ba60cb45c2997f9f552360db45,https://publications.scilifelab.se/publication/a545c6ba60cb45c2997f9f552360db45,https://doi.org/10.3109/00365521.2013.783102,https://www.ncbi.nlm.nih.gov/pubmed/23544471,
Circadian regulation of melanization and prokineticin homologues is conserved in the brain of freshwater crayfish and zebrafish.,"Noonin C, Watthanasurorot A, Winberg S, Söderhäll I",Dev. Comp. Immunol.,1879-0089,2013,2013-06-00,2013-03-19,40,2,218-226,10.1016/j.dci.2013.03.002,23500514,"Genome Engineering Zebrafish, NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), National Genomics Infrastructure",,ac199852b6e74b4fbb9e72bfc2ea70f6,https://publications.scilifelab.se/publication/ac199852b6e74b4fbb9e72bfc2ea70f6,https://doi.org/10.1016/j.dci.2013.03.002,https://www.ncbi.nlm.nih.gov/pubmed/23500514,
Structural and dynamic insights into substrate binding and catalysis of human lipocalin prostaglandin D synthase.,"Lim SM, Chen D, Teo H, Roos A, Jansson AE, Nyman T, Trésaugues L, Pervushin K, Nordlund P",J. Lipid Res.,1539-7262,2013,2013-06-00,2013-03-26,54,6,1630-1643,10.1194/jlr.M035410,23526831,Protein Science Facility (PSF),,bad4b917f0f94e1c930ce1b0bdc88bd0,https://publications.scilifelab.se/publication/bad4b917f0f94e1c930ce1b0bdc88bd0,https://doi.org/10.1194/jlr.M035410,https://www.ncbi.nlm.nih.gov/pubmed/23526831,
"Sex-stratified genome-wide association studies including 270,000 individuals show sexual dimorphism in genetic loci for anthropometric traits.","Randall JC, Winkler TW, Kutalik Z, Berndt SI, Jackson AU, Monda KL, Kilpeläinen TO, Esko T, Mägi R, Li S, Workalemahu T, Feitosa MF, Croteau-Chonka DC, Day FR, Fall T, Ferreira T, Gustafsson S, Locke AE, Mathieson I, Scherag A, Vedantam S, Wood AR, Liang L, Steinthorsdottir V, Thorleifsson G, Dermitzakis ET, Dimas AS, Karpe F, Min JL, Nicholson G, Clegg DJ, Person T, Krohn JP, Bauer S, Buechler C, Eisinger K, DIAGRAM Consortium N, Bonnefond A, Froguel P, MAGIC Investigators N, Hottenga J, Prokopenko I, Waite LL, Harris TB, Smith AV, Shuldiner AR, McArdle WL, Caulfield MJ, Munroe PB, Grönberg H, Chen YI, Li G, Beckmann JS, Johnson T, Thorsteinsdottir U, Teder-Laving M, Khaw K, Wareham NJ, Zhao JH, Amin N, Oostra BA, Kraja AT, Province MA, Cupples LA, Heard-Costa NL, Kaprio J, Ripatti S, Surakka I, Collins FS, Saramies J, Tuomilehto J, Jula A, Salomaa V, Erdmann J, Hengstenberg C, Loley C, Schunkert H, Lamina C, Wichmann HE, Albrecht E, Gieger C, Hicks AA, Johansson A, Pramstaller PP, Kathiresan S, Speliotes EK, Penninx B, Hartikainen A, Jarvelin M, Gyllensten U, Boomsma DI, Campbell H, Wilson JF, Chanock SJ, Farrall M, Goel A, Medina-Gomez C, Rivadeneira F, Estrada K, Uitterlinden AG, Hofman A, Zillikens MC, den Heijer M, Kiemeney LA, Maschio A, Hall P, Tyrer J, Teumer A, Völzke H, Kovacs P, Tönjes A, Mangino M, Spector TD, Hayward C, Rudan I, Hall AS, Samani NJ, Attwood AP, Sambrook JG, Hung J, Palmer LJ, Lokki M, Sinisalo J, Boucher G, Huikuri H, Lorentzon M, Ohlsson C, Eklund N, Eriksson JG, Barlassina C, Rivolta C, Nolte IM, Snieder H, Van der Klauw MM, Van Vliet-Ostaptchouk JV, Gejman PV, Shi J, Jacobs KB, Wang Z, Bakker SJL, Mateo Leach I, Navis G, van der Harst P, Martin NG, Medland SE, Montgomery GW, Yang J, Chasman DI, Ridker PM, Rose LM, Lehtimäki T, Raitakari O, Absher D, Iribarren C, Basart H, Hovingh KG, Hyppönen E, Power C, Anderson D, Beilby JP, Hui J, Jolley J, Sager H, Bornstein SR, Schwarz PEH, Kristiansson K, Perola M, Lindström J, Swift AJ, Uusitupa M, Atalay M, Lakka TA, Rauramaa R, Bolton JL, Fowkes G, Fraser RM, Price JF, Fischer K, Krjutå Kov K, Metspalu A, Mihailov E, Langenberg C, Luan J, Ong KK, Chines PS, Keinanen-Kiukaanniemi SM, Saaristo TE, Edkins S, Franks PW, Hallmans G, Shungin D, Morris AD, Palmer CNA, Erbel R, Moebus S, Nöthen MM, Pechlivanis S, Hveem K, Narisu N, Hamsten A, Humphries SE, Strawbridge RJ, Tremoli E, Grallert H, Thorand B, Illig T, Koenig W, Müller-Nurasyid M, Peters A, Boehm BO, Kleber ME, März W, Winkelmann BR, Kuusisto J, Laakso M, Arveiler D, Cesana G, Kuulasmaa K, Virtamo J, Yarnell JWG, Kuh D, Wong A, Lind L, de Faire U, Gigante B, Magnusson PKE, Pedersen NL, Dedoussis G, Dimitriou M, Kolovou G, Kanoni S, Stirrups K, Bonnycastle LL, Njølstad I, Wilsgaard T, Ganna A, Rehnberg E, Hingorani A, Kivimaki M, Kumari M, Assimes TL, Barroso I, Boehnke M, Borecki IB, Deloukas P, Fox CS, Frayling T, Groop LC, Haritunians T, Hunter D, Ingelsson E, Kaplan R, Mohlke KL, O'Connell JR, Schlessinger D, Strachan DP, Stefansson K, van Duijn CM, Abecasis GR, McCarthy MI, Hirschhorn JN, Qi L, Loos RJF, Lindgren CM, North KE, Heid IM",PLoS Genet.,1553-7404,2013,2013-06-00,2013-06-06,9,6,e1003500,10.1371/journal.pgen.1003500,23754948,"NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure","Service, Service",bd28801553d742e7ab13c5f300a57f6e,https://publications.scilifelab.se/publication/bd28801553d742e7ab13c5f300a57f6e,https://doi.org/10.1371/journal.pgen.1003500,https://www.ncbi.nlm.nih.gov/pubmed/23754948,
Structural basis for substrate transport in the GLUT-homology family of monosaccharide transporters.,"Quistgaard EM, Löw C, Moberg P, Trésaugues L, Nordlund P",Nat. Struct. Mol. Biol.,1545-9985,2013,2013-06-00,2013-04-30,20,6,766-768,10.1038/nsmb.2569,23624861,Protein Science Facility (PSF),,cf2c496c7c344e5a8ad536c44367b83a,https://publications.scilifelab.se/publication/cf2c496c7c344e5a8ad536c44367b83a,https://doi.org/10.1038/nsmb.2569,https://www.ncbi.nlm.nih.gov/pubmed/23624861,
The impact of splicing on protein domain architecture.,"Light S, Elofsson A",Curr. Opin. Struct. Biol.,1879-033X,2013,2013-06-00,2013-04-09,23,3,451-458,10.1016/j.sbi.2013.02.013,23562110,"Bioinformatics Support and Infrastructure, Bioinformatics Support, Infrastructure and Training",,d124b89b92db4a0c8b4ec14ab8bb8485,https://publications.scilifelab.se/publication/d124b89b92db4a0c8b4ec14ab8bb8485,https://doi.org/10.1016/j.sbi.2013.02.013,https://www.ncbi.nlm.nih.gov/pubmed/23562110,
Prevalence of extended-spectrum beta-lactamase-producing Enterobacteriaceae in healthy Swedish preschool children.,"Kaarme J, Molin Y, Olsen B, Melhus A",Acta Paediatr.,1651-2227,2013,2013-06-00,2013-02-20,102,6,655-660,10.1111/apa.12206,23419070,"NGI Uppsala (Uppsala Genome Center), National Genomics Infrastructure",,d1604f3658f2436c8f3832d8f27b3b0c,https://publications.scilifelab.se/publication/d1604f3658f2436c8f3832d8f27b3b0c,https://doi.org/10.1111/apa.12206,https://www.ncbi.nlm.nih.gov/pubmed/23419070,
No association of primary Sjögren's syndrome with Fcγ receptor gene variants.,"Haldorsen K, Appel S, Le Hellard S, Bruland O, Brun JG, Omdal R, Kristjansdottir G, Theander E, Fernandes CP, Kvarnström M, Eriksson P, Rönnblom L, Herlenius MW, Nordmark G, Jonsson R, Bolstad AI",Genes Immun.,1476-5470,2013,2013-06-00,2013-04-05,14,4,234-237,10.1038/gene.2013.12,23552400,"NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure",,dfffc27ce20b4e9e828d6e5c0a0bb751,https://publications.scilifelab.se/publication/dfffc27ce20b4e9e828d6e5c0a0bb751,https://doi.org/10.1038/gene.2013.12,https://www.ncbi.nlm.nih.gov/pubmed/23552400,
The Norway spruce genome sequence and conifer genome evolution.,"Nystedt B, Street NR, Wetterbom A, Zuccolo A, Lin YC, Scofield DG, Vezzi F, Delhomme N, Giacomello S, Alexeyenko A, Vicedomini R, Sahlin K, Sherwood E, Elfstrand M, Gramzow L, Holmberg K, Hällman J, Keech O, Klasson L, Koriabine M, Kucukoglu M, Käller M, Luthman J, Lysholm F, Niittylä T, Olson A, Rilakovic N, Ritland C, Rosselló JA, Sena J, Svensson T, Talavera-López C, Theißen G, Tuominen H, Vanneste K, Wu ZQ, Zhang B, Zerbe P, Arvestad L, Bhalerao R, Bohlmann J, Bousquet J, Garcia Gil R, Hvidsten TR, de Jong P, MacKay J, Morgante M, Ritland K, Sundberg B, Thompson SL, Van de Peer Y, Andersson B, Nilsson O, Ingvarsson PK, Lundeberg J, Jansson S",Nature,1476-4687,2013,2013-05-30,2013-05-24,497,7451,579-584,10.1038/nature12211,23698360,"Bioinformatics Compute and Storage, Bioinformatics Support and Infrastructure, Bioinformatics Support, Infrastructure and Training, NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), National Genomics Infrastructure",,c403f99f84324b52bc5e13ce42920772,https://publications.scilifelab.se/publication/c403f99f84324b52bc5e13ce42920772,https://doi.org/10.1038/nature12211,https://www.ncbi.nlm.nih.gov/pubmed/23698360,
Metagenomic de novo assembly of an aquatic representative of the verrucomicrobial class Spartobacteria.,"Herlemann DP, Lundin D, Labrenz M, Jürgens K, Zheng Z, Aspeborg H, Andersson AF",MBio,2150-7511,2013,2013-05-28,2013-05-28,4,3,e00569-e00512,10.1128/mBio.00569-12,23716574,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), National Genomics Infrastructure",,64d97f6f868b4d2bbc3249798373be4c,https://publications.scilifelab.se/publication/64d97f6f868b4d2bbc3249798373be4c,https://doi.org/10.1128/mBio.00569-12,https://www.ncbi.nlm.nih.gov/pubmed/23716574,
Dynamic gradients of an intermediate filament-like cytoskeleton are recruited by a polarity landmark during apical growth.,"Fuchino K, Bagchi S, Cantlay S, Sandblad L, Wu D, Bergman J, Kamali-Moghaddam M, Flärdh K, Ausmees N",Proc. Natl. Acad. Sci. U.S.A.,1091-6490,2013,2013-05-21,2013-05-04,110,21,E1889-E1897,10.1073/pnas.1305358110,23641002,PLA and Single Cell Proteomics,,615d5e0b24d64d0aa511ff1ad6784068,https://publications.scilifelab.se/publication/615d5e0b24d64d0aa511ff1ad6784068,https://doi.org/10.1073/pnas.1305358110,https://www.ncbi.nlm.nih.gov/pubmed/23641002,
A texture based pattern recognition approach to distinguish melanoma from non-melanoma cells in histopathological tissue microarray sections.,"Rexhepaj E, Agnarsdóttir M, Bergman J, Edqvist PH, Bergqvist M, Uhlén M, Gallagher WM, Lundberg E, Ponten F",PLoS ONE,1932-6203,2013,2013-05-17,2013-05-17,8,5,e62070,10.1371/journal.pone.0062070,23690928,"Cell Profiling, Tissue Profiling",,1dae3a5e0d3f4edfaa37026908d2f20f,https://publications.scilifelab.se/publication/1dae3a5e0d3f4edfaa37026908d2f20f,https://doi.org/10.1371/journal.pone.0062070,https://www.ncbi.nlm.nih.gov/pubmed/23690928,
Adaptive mutations and replacements of virulence traits in the Escherichia coli O104:H4 outbreak population.,"Guy L, Jernberg C, Arvén Norling J, Ivarsson S, Hedenström I, Melefors Ö, Liljedahl U, Engstrand L, Andersson SGE",PLoS ONE,1932-6203,2013,2013-05-10,2013-05-10,8,5,e63027,10.1371/journal.pone.0063027,23675451,"NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure",,8cb99d88b98744529ed74d2eed93d1c6,https://publications.scilifelab.se/publication/8cb99d88b98744529ed74d2eed93d1c6,https://doi.org/10.1371/journal.pone.0063027,https://www.ncbi.nlm.nih.gov/pubmed/23675451,
"Age dependence of tumor genetics in unfavorable neuroblastoma: arrayCGH profiles of 34 consecutive cases, using a Swedish 25-year neuroblastoma cohort for validation.","Cetinkaya C, Martinsson T, Sandgren J, Träger C, Kogner P, Dumanski J, Díaz de Ståhl T, Hedborg F",BMC Cancer,1471-2407,2013,2013-05-09,2013-05-09,13,,231,10.1186/1471-2407-13-231,23656755,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), National Genomics Infrastructure",,15185a5ef0034f8ea1dcde6ce36c2c01,https://publications.scilifelab.se/publication/15185a5ef0034f8ea1dcde6ce36c2c01,https://doi.org/10.1186/1471-2407-13-231,https://www.ncbi.nlm.nih.gov/pubmed/23656755,
Active transcriptomic and proteomic reprogramming in the C. elegans nucleotide excision repair mutant xpa-1.,"Arczewska KD, Tomazella GG, Lindvall JM, Kassahun H, Maglioni S, Torgovnick A, Henriksson J, Matilainen O, Marquis BJ, Nelson BC, Jaruga P, Babaie E, Holmberg CI, Bürglin TR, Ventura N, Thiede B, Nilsen H",Nucleic Acids Res.,1362-4962,2013,2013-05-01,2013-04-13,41,10,5368-5381,10.1093/nar/gkt225,23580547,Bioinformatics and Expression Analysis (BEA),,24c00563956b47dca65bbcdb397432bc,https://publications.scilifelab.se/publication/24c00563956b47dca65bbcdb397432bc,https://doi.org/10.1093/nar/gkt225,https://www.ncbi.nlm.nih.gov/pubmed/23580547,
Genome-wide association study of susceptibility loci for cervical cancer.,"Chen D, Juko-Pecirep I, Hammer J, Ivansson E, Enroth S, Gustavsson I, Feuk L, Magnusson PKE, McKay JD, Wilander E, Gyllensten U",J. Natl. Cancer Inst.,1460-2105,2013,2013-05-01,2013-03-14,105,9,624-633,10.1093/jnci/djt051,23482656,"NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure",,2b008514b5c44b6eae6b951bc4351d20,https://publications.scilifelab.se/publication/2b008514b5c44b6eae6b951bc4351d20,https://doi.org/10.1093/jnci/djt051,https://www.ncbi.nlm.nih.gov/pubmed/23482656,
The adenovirus VA RNA-derived miRNAs are not essential for lytic virus growth in tissue culture cells.,"Kamel W, Segerman B, Öberg D, Punga T, Akusjärvi G",Nucleic Acids Res.,1362-4962,2013,2013-05-00,2013-03-26,41,9,4802-4812,10.1093/nar/gkt172,23525465,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), National Genomics Infrastructure",,04ac029b56624e018c0df25e2c99e400,https://publications.scilifelab.se/publication/04ac029b56624e018c0df25e2c99e400,https://doi.org/10.1093/nar/gkt172,https://www.ncbi.nlm.nih.gov/pubmed/23525465,
Identification of a functional apolipoprotein E promoter polymorphism regulating plasma apolipoprotein E concentration.,"Mannila MN, Mahdessian H, Franco-Cereceda A, Eggertsen G, de Faire U, Syvänen AC, Eriksson P, Hamsten A, van 't Hooft FM",Arterioscler. Thromb. Vasc. Biol.,1524-4636,2013,2013-05-00,2013-02-23,33,5,1063-1069,10.1161/ATVBAHA.112.300353,23430611,"NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure",,04c66129954e4ca2a6da42c4278867b8,https://publications.scilifelab.se/publication/04c66129954e4ca2a6da42c4278867b8,https://doi.org/10.1161/ATVBAHA.112.300353,https://www.ncbi.nlm.nih.gov/pubmed/23430611,
Genetic determinants of mortality. Can findings from genome-wide association studies explain variation in human mortality?,"Ganna A, Rivadeneira F, Hofman A, Uitterlinden AG, Magnusson PKE, Pedersen NL, Ingelsson E, Tiemeier H",Hum. Genet.,1432-1203,2013,2013-05-00,2013-01-29,132,5,553-561,10.1007/s00439-013-1267-6,23354976,"NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure",,07e1b05f0f354153939cca58f67c6651,https://publications.scilifelab.se/publication/07e1b05f0f354153939cca58f67c6651,https://doi.org/10.1007/s00439-013-1267-6,https://www.ncbi.nlm.nih.gov/pubmed/23354976,
Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.,"Berndt SI, Gustafsson S, Mägi R, Ganna A, Wheeler E, Feitosa MF, Justice AE, Monda KL, Croteau-Chonka DC, Day FR, Esko T, Fall T, Ferreira T, Gentilini D, Jackson AU, Luan J, Randall JC, Vedantam S, Willer CJ, Winkler TW, Wood AR, Workalemahu T, Hu Y, Lee SH, Liang L, Lin D, Min JL, Neale BM, Thorleifsson G, Yang J, Albrecht E, Amin N, Bragg-Gresham JL, Cadby G, den Heijer M, Eklund N, Fischer K, Goel A, Hottenga J, Huffman JE, Jarick I, Johansson Å, Johnson T, Kanoni S, Kleber ME, König IR, Kristiansson K, Kutalik Z, Lamina C, Lecoeur C, Li G, Mangino M, McArdle WL, Medina-Gomez C, Müller-Nurasyid M, Ngwa JS, Nolte IM, Paternoster L, Pechlivanis S, Perola M, Peters MJ, Preuss M, Rose LM, Shi J, Shungin D, Smith AV, Strawbridge RJ, Surakka I, Teumer A, Trip MD, Tyrer J, Van Vliet-Ostaptchouk JV, Vandenput L, Waite LL, Zhao JH, Absher D, Asselbergs FW, Atalay M, Attwood AP, Balmforth AJ, Basart H, Beilby J, Bonnycastle LL, Brambilla P, Bruinenberg M, Campbell H, Chasman DI, Chines PS, Collins FS, Connell JM, Cookson WO, de Faire U, de Vegt F, Dei M, Dimitriou M, Edkins S, Estrada K, Evans DM, Farrall M, Ferrario MM, Ferrières J, Franke L, Frau F, Gejman PV, Grallert H, Grönberg H, Gudnason V, Hall AS, Hall P, Hartikainen A, Hayward C, Heard-Costa NL, Heath AC, Hebebrand J, Homuth G, Hu FB, Hunt SE, Hyppönen E, Iribarren C, Jacobs KB, Jansson J, Jula A, Kähönen M, Kathiresan S, Kee F, Khaw K, Kivimäki M, Koenig W, Kraja AT, Kumari M, Kuulasmaa K, Kuusisto J, Laitinen JH, Lakka TA, Langenberg C, Launer LJ, Lind L, Lindström J, Liu J, Liuzzi A, Lokki M, Lorentzon M, Madden PA, Magnusson PK, Manunta P, Marek D, März W, Mateo Leach I, McKnight B, Medland SE, Mihailov E, Milani L, Montgomery GW, Mooser V, Mühleisen TW, Munroe PB, Musk AW, Narisu N, Navis G, Nicholson G, Nohr EA, Ong KK, Oostra BA, Palmer CNA, Palotie A, Peden JF, Pedersen N, Peters A, Polasek O, Pouta A, Pramstaller PP, Prokopenko I, Pütter C, Radhakrishnan A, Raitakari O, Rendon A, Rivadeneira F, Rudan I, Saaristo TE, Sambrook JG, Sanders AR, Sanna S, Saramies J, Schipf S, Schreiber S, Schunkert H, Shin S, Signorini S, Sinisalo J, Skrobek B, Soranzo N, Stančáková A, Stark K, Stephens JC, Stirrups K, Stolk RP, Stumvoll M, Swift AJ, Theodoraki EV, Thorand B, Tregouet D, Tremoli E, Van der Klauw MM, van Meurs JBJ, Vermeulen SH, Viikari J, Virtamo J, Vitart V, Waeber G, Wang Z, Widén E, Wild SH, Willemsen G, Winkelmann BR, Witteman JCM, Wolffenbuttel BHR, Wong A, Wright AF, Zillikens MC, Amouyel P, Boehm BO, Boerwinkle E, Boomsma DI, Caulfield MJ, Chanock SJ, Cupples LA, Cusi D, Dedoussis GV, Erdmann J, Eriksson JG, Franks PW, Froguel P, Gieger C, Gyllensten U, Hamsten A, Harris TB, Hengstenberg C, Hicks AA, Hingorani A, Hinney A, Hofman A, Hovingh KG, Hveem K, Illig T, Jarvelin M, Jöckel K, Keinanen-Kiukaanniemi SM, Kiemeney LA, Kuh D, Laakso M, Lehtimäki T, Levinson DF, Martin NG, Metspalu A, Morris AD, Nieminen MS, Njølstad I, Ohlsson C, Oldehinkel AJ, Ouwehand WH, Palmer LJ, Penninx B, Power C, Province MA, Psaty BM, Qi L, Rauramaa R, Ridker PM, Ripatti S, Salomaa V, Samani NJ, Snieder H, Sørensen TIA, Spector TD, Stefansson K, Tönjes A, Tuomilehto J, Uitterlinden AG, Uusitupa M, van der Harst P, Vollenweider P, Wallaschofski H, Wareham NJ, Watkins H, Wichmann H, Wilson JF, Abecasis GR, Assimes TL, Barroso I, Boehnke M, Borecki IB, Deloukas P, Fox CS, Frayling T, Groop LC, Haritunian T, Heid IM, Hunter D, Kaplan RC, Karpe F, Moffatt MF, Mohlke KL, O'Connell JR, Pawitan Y, Schadt EE, Schlessinger D, Steinthorsdottir V, Strachan DP, Thorsteinsdottir U, van Duijn CM, Visscher PM, Di Blasio AM, Hirschhorn JN, Lindgren CM, Morris AP, Meyre D, Scherag A, McCarthy MI, Speliotes EK, North KE, Loos RJF, Ingelsson E",Nat. Genet.,1546-1718,2013,2013-05-00,2013-04-09,45,5,501-512,10.1038/ng.2606,23563607,"NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure",,257f6952882f44a5b76eeb2f3eccc8a2,https://publications.scilifelab.se/publication/257f6952882f44a5b76eeb2f3eccc8a2,https://doi.org/10.1038/ng.2606,https://www.ncbi.nlm.nih.gov/pubmed/23563607,
"A phylogeny of the highly diverse cup-fungus family Pyronemataceae (Pezizomycetes, Ascomycota) clarifies relationships and evolution of selected life history traits.","Hansen K, Perry BA, Dranginis AW, Pfister DH",Mol. Phylogenet. Evol.,1095-9513,2013,2013-05-00,2013-02-14,67,2,311-335,10.1016/j.ympev.2013.01.014,23403226,"Bioinformatics Support and Infrastructure, Bioinformatics Support, Infrastructure and Training",,3ba82d89aad14984be5a0cbac09383b5,https://publications.scilifelab.se/publication/3ba82d89aad14984be5a0cbac09383b5,https://doi.org/10.1016/j.ympev.2013.01.014,https://www.ncbi.nlm.nih.gov/pubmed/23403226,
